,comfort,surprise,anxiety,calmness,boredom,ECG_Rate,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,EDA_Phasic_Mean,EDA_Phasic_Std,EDA_Tonic_Mean,EDA_Tonic_std,SCR_Onsets,SCR_Magnitude,SCR_Amplitude_Mean,SCR_RiseTime_Mean,SCR_RecoveryTime_Mean,Pupil_Mean,Pupil_Std,s_id,t_id
14,0.1137123778,1.924749136,1.953177214,0.1120401323,0.1588628739,65.08713197,22.627417,706,18.09068067,23.53488706,-0.04804131265,0.2213237797,-0.3553648506,0.2048670241,0.08333333333,0.3829917357,0.0002553278238,0.0006293333333,0.000192,22.14877076,12.30540883,P16,4
1,0.08695652336,1.97324419,1.941471577,0.08862876147,0.09364548326,85.53543737,15.45746853,701,18.21354807,15.9618593,-0.1583449814,0.3259815951,0.9396864157,0.2021208322,0.1666666667,0.2299583523,0.000207447663,0.00112,0.000464,28.77916922,2.03439236,P16,5
2,0.09866220504,1.829431415,1.919732451,0.04013377801,0.2056856155,87.39114269,16.90759198,686.5,31.89566324,17.2819752,-0.006350201706,0.2312205147,1.198917636,0.06199574629,0.3333333333,1.1127962,0.00147301043,0.001034666667,0.001093333333,29.88570093,1.82859001,P16,5
3,0.06521739066,1.944816113,1.901337743,0.1120401323,0.1688963175,88.37100985,19.18332609,680.4705882,18.4327075,19.70448342,-0.01608395238,0.4091405094,0.8634637599,0.09054965601,0.25,0.1901041579,0.0002983531595,0.0004853333333,0.000304,29.46676206,1.930862941,P16,5
4,0.08361203969,1.931438088,1.948160529,0.1053511724,0.125418067,87.73287102,19.37696227,685,36.70422319,19.9351329,0.008569132036,0.3713417724,1.027143458,0.06564275341,0.25,0.8350512128,0.0008245124102,0.0006613333333,0.000752,28.58497533,1.852695133,P16,5
5,0.162207365,1.892976642,1.966555238,0.1053511724,0.1839464903,86.13416535,22.627417,697.5,36.86009586,23.42160175,-0.03860873967,0.3440280257,0.5008373585,0.0485873831,0.3333333333,1.228282927,0.001423440174,0.001162666667,0.001413333333,29.12627602,1.566074584,P16,5
6,0.1688963175,1.864548445,1.953177214,0.06856187433,0.1187290996,87.85298772,21.72556098,684.2352941,25.47432387,22.34278407,-0.06224131368,0.135072296,-0.2835106029,0.08610834909,0.08333333333,0.5612081587,0.0006386883464,0.0008586666667,0.00072,29.15958736,1.872741562,P16,5
7,0.1856187284,1.88628757,1.903010011,0.06354515254,0.1806020141,88.45169718,20.09975124,678.5882353,28.73816892,20.23198787,0.008355876641,0.2992219957,0.02216352423,0.07371731546,0.1666666667,1.306499676,0.0009658096433,0.0004586666667,0.0009226666667,28.94343844,2.395982751,P16,5
8,0.1387959868,1.874581933,1.951505065,0.09698996693,0.125418067,87.38318287,19.155504,686,18.59032006,19.79706568,-0.01746264373,0.2025762565,-0.03533272146,0.04961783098,0.1666666667,0.3151275886,0.0002987092617,0.00056,0.0006133333333,28.84715835,1.490919456,P16,5
9,0.07692307979,1.92976594,1.908026814,0.05518394709,0.09364548326,86.2146971,22.97825059,695.0588235,22.95776173,23.73183516,-0.05447902331,0.1661778411,-0.0770695141,0.05681261625,0.3333333333,0.6287707951,0.0008341772052,0.0006026666667,0.000176,28.85688015,1.483075976,P16,5
10,0.1170568541,1.909698963,1.906354547,0.07525083423,0.1003344506,92.41580995,16,647.0588235,34.16224266,15.6971335,-0.03970800222,0.2600392051,-1.167519842,0.1210253287,0.1666666667,0.9019819579,0.0007593950912,0.002352,0.0004426666667,28.05731982,2.338703192,P16,5
11,0.07525083423,1.892976642,1.879598618,0.1070234105,0.1471571922,85.63033839,17.77638883,701.6470588,26.04069214,18.3521116,-0.00786684409,0.2395021822,-0.8691311569,0.05843716378,0.1666666667,0.6264053521,0.0004403201592,0.0004746666667,0.0001653333333,27.43145429,2.025982625,P16,5
12,0.1070234105,1.892976642,1.882943153,0.1120401323,0.1187290996,86.56685838,18.2428068,695,34.30063168,18.59032006,0.001377123385,0.1297939359,-0.7568078889,0.01694205536,0.08333333333,0.1400732167,9.34E-05,0.0002133333333,0.000272,28.01340256,2.335610923,P16,5
13,0.06521739066,1.852842808,1.879598618,0.1287625432,0.1638796031,89.61573565,19.79898987,666.8235294,32.73422386,20.44830881,-0.06769250365,0.1516087215,-1.379726687,0.1087906435,0.1666666667,0.3265398204,0.0003114620952,0.0004,0.000192,27.96285655,1.75354593,P16,5
14,0.1170568541,1.89464879,1.881270885,0.1020066887,0.1020066887,85.35079228,20.96346027,701.5,23.50035461,21.52296669,-0.03421677156,0.2352265023,-1.124801851,0.06838707533,0.25,0.6278405963,0.0007441199275,0.000816,0.000192,27.48008864,1.914922809,P16,5
15,0.1371237487,1.944816113,1.871237516,0.1187290996,0.1521739066,56.79020822,22.15099697,722.4,20.67311727,22.5487127,-0.04733761776,0.06944698078,-1.252430472,0.8524220539,0,0,0,0,8.00E-05,18.60554244,12.69225009,P16,5
1,0.1103678942,1.934782624,1.938127041,0.08862876147,0.1304347813,82.98353446,12.73315881,723.5,21.85406141,12.9937714,0.02695095142,0.3742015906,1.438528185,0.1058470132,0.08333333333,0.3662467517,0.0002441645011,0.0002133333333,0.0002666666667,28.23860872,2.381894661,P16,6
2,0.1555183977,1.948160529,1.96488297,0.142140463,0.1454849541,85.76980039,16.61324773,697.4117647,20.24555144,16.51665826,0.024366825,0.3236481594,-0.04506910832,0.1413776742,0.08333333333,1.470243433,0.000980162289,0.000784,0.001056,26.94468397,2.979982911,P16,6
3,0.125418067,1.931438088,1.934782624,0.1454849541,0.1387959868,85.95853994,19.812454,697.5,29.96442335,20.50783822,0.005446846452,0.2651235443,0.4084884808,0.1396462798,0.08333333333,0.1989661779,0.0001326441186,0.0001546666667,6.40E-05,27.37274385,2.085182249,P16,6
4,0.1086956486,1.956521749,1.939799309,0.1822742522,0.07692307979,90.68812666,17.35443663,662.6666667,28.41706198,17.86221777,-0.01397654846,0.3599287988,0.2927679281,0.1681636484,0.08333333333,1.26019748,0.0008401316531,0.0006293333333,0,26.81336223,2.000680844,P16,6
5,0.1036789268,1.974916339,1.933110356,0.1555183977,0.1638796031,92.26385953,13.26649916,650.3529412,18.05872773,13.54498677,-0.05478749562,0.4394361388,-0.009236341406,0.2068546068,0.08333333333,0.6411563859,0.0004274375906,0.0001706666667,0.003792,26.10622722,2.141786392,P16,6
6,0.1020066887,1.946488261,1.926421404,0.1705685556,0.142140463,85.35531822,22.34278407,702,40.52982441,23.06760251,0.01315078722,0.1615981904,-0.1779069572,0.1439075055,0.08333333333,0.7611886041,0.0005074590694,0.0002826666667,0.0001173333333,26.42097015,2.831447811,P16,6
7,0.125418067,1.97324419,1.941471577,0.1270903051,0.143812716,86.33180144,16.26448073,694,24.87301081,16.79909295,-0.01360092776,0.3072715532,-0.04320636601,0.0867992929,0.08333333333,1.332106203,0.0008880708023,0.000432,0.000128,27.24252929,2.106956472,P16,6
8,0.1187290996,1.966555238,1.891304374,0.1036789268,0.1655518413,85.94686187,23.64177094,694.5,34.46737588,24.41545178,-0.07696661357,1.069570579,-0.2354164237,0.3846892899,0.08333333333,2.677434626,0.001784956417,0.000672,0.001066666667,26.25356326,2.171517802,P16,6
9,0.1086956486,1.959866166,1.872909665,0.1923076957,0.1923076957,85.40277192,17.76888667,701,37.96138389,17.54450124,-0.009293661297,0.1510026266,-0.1085702616,0.03920038859,0.08333333333,0.98611466,0.0006574097733,0.0001973333333,0.0001173333333,26.16106807,2.020560424,P16,6
10,0.1505016685,1.99163878,1.916387916,0.162207365,0.1137123778,85.31435697,18.00740588,700,34.44028649,18.34276814,-0.02855705345,0.3128717004,-0.2732348224,0.2127529011,0.1666666667,1.024383796,0.001029756852,0.0003893333333,6.93E-05,25.20297502,2.291719949,P16,6
11,0.09698996693,1.903010011,1.931438088,0.1856187284,0.1839464903,94.19533711,22.29217747,630.6666667,38.24379996,22.79318784,-0.04350292487,0.4668075779,-1.412750111,0.3879559746,0.08333333333,1.829527394,0.001219684929,0.0005066666667,0,25.06953642,2.09048191,P16,6
12,0.09197324514,2,1.92976594,0.1036789268,0.1187290996,82.47340811,16,728,35.77708764,16.21829113,0.00994072153,0.2350366413,-0.9919124238,0.03883820936,0.08333333333,0.334042064,0.0002226947094,0.000256,8.00E-05,26.31930503,3.05299501,P16,6
13,0.06688962877,1.916387916,1.899665594,0.1538461596,0.1488294303,85.20461109,19.07878403,702.5882353,27.01633493,19.37008002,-0.06756995228,0.3721048964,-1.072939326,0.04599493027,0.08333333333,2.920802111,0.001947201407,0.0004,0,25.90529405,2.322087047,P16,6
1,0.8862876296,1.14882946,1.963210702,0.1521739066,0.1454849541,83.95850709,20.61899263,711.4666667,42.16611142,19.96040036,0.03916190451,0.28578374,1.906790053,0.1221092761,0.08333333333,0.9628042801,0.00064186952,0.0002773333333,0.001541333333,26.9583691,3.489694942,P16,7
2,0.1204013377,1.919732451,1.966555238,0.06856187433,0.1187290996,86.8922408,17.76888667,688.5,32.45920517,18.25950503,0.05746236333,0.3855448736,0.9483758387,0.2298963936,0.08333333333,1.734843354,0.001156562236,0.0005973333333,0.006362666667,27.72088034,2.598006315,P16,7
3,0.1371237487,1.874581933,1.923076868,0.1371237487,0.2056856155,86.96310117,19.26655133,691,23.52870587,19.56478859,0.01670783588,0.206567757,0.1703007364,0.07539306181,0.08333333333,0.6157567795,0.0007714090553,0.003216,0.001424,26.8060344,2.766966337,P16,7
